task_id,system_name,failure_type,count
CARA_LO_CHEMBL1006579_IC50_0001,rules_only,none,0
CARA_LO_CHEMBL1048115_IC50_0002,rules_only,none,0
CARA_LO_CHEMBL1243978_IC50_0003,rules_only,none,0
CARA_LO_CHEMBL1614295_Potency_0004,rules_only,none,0
CARA_LO_CHEMBL2032586_IC50_0005,rules_only,none,0
CARA_LO_CHEMBL2038596_IC50_0006,rules_only,none,0
CARA_LO_CHEMBL2046255_IC50_0007,rules_only,none,0
CARA_LO_CHEMBL2328568_IC50_0008,rules_only,none,0
CARA_LO_CHEMBL3431931_IC50_0009,rules_only,none,0
CARA_LO_CHEMBL3705123_IC50_0010,rules_only,none,0
CARA_LO_CHEMBL3705125_IC50_0011,rules_only,none,0
CARA_LO_CHEMBL3705142_IC50_0012,rules_only,none,0
CARA_LO_CHEMBL3705264_IC50_0013,rules_only,none,0
CARA_LO_CHEMBL3705271_IC50_0014,rules_only,none,0
CARA_LO_CHEMBL3705334_IC50_0015,rules_only,none,0
CARA_LO_CHEMBL3705357_IC50_0016,rules_only,none,0
CARA_LO_CHEMBL3705358_IC50_0017,rules_only,none,0
CARA_LO_CHEMBL3705399_Ki_0018,rules_only,none,0
CARA_LO_CHEMBL3705467_IC50_0019,rules_only,none,0
CARA_LO_CHEMBL3705476_IC50_0020,rules_only,none,0
CARA_LO_CHEMBL3705480_Ki_0021,rules_only,none,0
CARA_LO_CHEMBL3705486_Ki_0022,rules_only,none,0
CARA_LO_CHEMBL3705705_IC50_0023,rules_only,none,0
CARA_LO_CHEMBL3705715_Ki_0024,rules_only,none,0
CARA_LO_CHEMBL3705825_Ki_0025,rules_only,none,0
CARA_LO_CHEMBL3705860_IC50_0026,rules_only,none,0
CARA_LO_CHEMBL3705868_IC50_0027,rules_only,none,0
CARA_LO_CHEMBL3705882_Ki_0028,rules_only,none,0
CARA_LO_CHEMBL3705899_IC50_0029,rules_only,none,0
CARA_LO_CHEMBL3705917_IC50_0030,rules_only,none,0
CARA_LO_CHEMBL3705960_IC50_0031,rules_only,none,0
CARA_LO_CHEMBL3705963_IC50_0032,rules_only,none,0
CARA_LO_CHEMBL3705983_IC50_0033,rules_only,none,0
CARA_LO_CHEMBL3706272_IC50_0034,rules_only,none,0
CARA_LO_CHEMBL3706298_IC50_0035,rules_only,none,0
CARA_LO_CHEMBL3706356_IC50_0036,rules_only,none,0
CARA_LO_CHEMBL3706360_IC50_0037,rules_only,none,0
CARA_LO_CHEMBL3707497_IC50_0038,rules_only,none,0
CARA_LO_CHEMBL3707783_IC50_0039,rules_only,none,0
CARA_LO_CHEMBL3707789_Ki_0040,rules_only,none,0
CARA_LO_CHEMBL3707834_Ki_0041,rules_only,none,0
CARA_LO_CHEMBL3707951_IC50_0042,rules_only,none,0
CARA_LO_CHEMBL3707962_IC50_0043,rules_only,none,0
CARA_LO_CHEMBL3734174_IC50_0044,rules_only,none,0
CARA_LO_CHEMBL3734552_EC50_0045,rules_only,none,0
CARA_LO_CHEMBL3883076_IC50_0046,rules_only,none,0
CARA_LO_CHEMBL3887029_Ki_0047,rules_only,none,0
CARA_LO_CHEMBL3887030_Ki_0048,rules_only,none,0
CARA_LO_CHEMBL3887063_IC50_0049,rules_only,none,0
CARA_LO_CHEMBL3887074_IC50_0050,rules_only,none,0
CARA_LO_CHEMBL3887224_IC50_0051,rules_only,none,0
CARA_LO_CHEMBL3887259_EC50_0052,rules_only,none,0
CARA_LO_CHEMBL3887288_IC50_0053,rules_only,none,0
CARA_LO_CHEMBL3887334_IC50_0054,rules_only,none,0
CARA_LO_CHEMBL3887429_IC50_0055,rules_only,none,0
CARA_LO_CHEMBL3887731_Ki_0056,rules_only,none,0
CARA_LO_CHEMBL3887866_IC50_0057,rules_only,none,0
CARA_LO_CHEMBL3887887_IC50_0058,rules_only,none,0
CARA_LO_CHEMBL3888033_IC50_0059,rules_only,none,0
CARA_LO_CHEMBL3888094_IC50_0060,rules_only,none,0
