task_id,system_name,failure_type,count
CARA_LO_CHEMBL2328568_IC50_0001,rules_only,none,0
CARA_LO_CHEMBL3705123_IC50_0002,rules_only,none,0
CARA_LO_CHEMBL3889097_IC50_0003,rules_only,none,0
CARA_LO_CHEMBL3705476_IC50_0004,rules_only,none,0
CARA_LO_CHEMBL3887063_IC50_0005,rules_only,none,0
CARA_LO_CHEMBL4739819_EC50_0006,rules_only,none,0
CARA_LO_CHEMBL3889212_IC50_0007,rules_only,none,0
CARA_LO_CHEMBL3705899_IC50_0008,rules_only,none,0
CARA_LO_CHEMBL3705357_IC50_0009,rules_only,none,0
CARA_LO_CHEMBL3887887_IC50_0010,rules_only,none,0
CARA_LO_CHEMBL3705960_IC50_0011,rules_only,none,0
CARA_LO_CHEMBL3705868_IC50_0012,rules_only,none,0
CARA_LO_CHEMBL3705983_IC50_0013,rules_only,none,0
CARA_LO_CHEMBL3734174_IC50_0014,rules_only,none,0
CARA_LO_CHEMBL3734552_EC50_0015,rules_only,none,0
CARA_LO_CHEMBL3705480_Ki_0016,rules_only,none,0
CARA_LO_CHEMBL3888825_IC50_0017,rules_only,none,0
CARA_LO_CHEMBL3888209_IC50_0018,rules_only,none,0
CARA_LO_CHEMBL3888094_IC50_0019,rules_only,none,0
CARA_LO_CHEMBL3705264_IC50_0020,rules_only,none,0
CARA_LO_CHEMBL3887288_IC50_0021,rules_only,none,0
CARA_LO_CHEMBL3889186_IC50_0022,rules_only,none,0
CARA_LO_CHEMBL3705486_Ki_0023,rules_only,none,0
CARA_LO_CHEMBL4418470_EC50_0024,rules_only,none,0
CARA_LO_CHEMBL3707962_IC50_0025,rules_only,none,0
CARA_LO_CHEMBL3431931_IC50_0026,rules_only,none,0
CARA_LO_CHEMBL3887074_IC50_0027,rules_only,none,0
CARA_LO_CHEMBL3887866_IC50_0028,rules_only,none,0
CARA_LO_CHEMBL3887259_EC50_0029,rules_only,none,0
CARA_LO_CHEMBL3705125_IC50_0030,rules_only,none,0
CARA_LO_CHEMBL3883076_IC50_0031,rules_only,none,0
CARA_LO_CHEMBL3888033_IC50_0032,rules_only,none,0
CARA_LO_CHEMBL3887029_Ki_0033,rules_only,none,0
CARA_LO_CHEMBL658217_Ki_0034,rules_only,none,0
CARA_LO_CHEMBL658042_Ki_0035,rules_only,none,0
CARA_LO_CHEMBL3706298_IC50_0036,rules_only,none,0
CARA_LO_CHEMBL3887456_EC50_0037,rules_only,none,0
CARA_LO_CHEMBL3705825_Ki_0038,rules_only,none,0
CARA_LO_CHEMBL3705860_IC50_0039,rules_only,none,0
CARA_LO_CHEMBL3889266_IC50_0040,rules_only,none,0
CARA_LO_CHEMBL3706356_IC50_0041,rules_only,none,0
CARA_LO_CHEMBL3705399_Ki_0042,rules_only,none,0
CARA_LO_CHEMBL3705917_IC50_0043,rules_only,none,0
CARA_LO_CHEMBL3888870_IC50_0044,rules_only,none,0
CARA_LO_CHEMBL3889262_IC50_0045,rules_only,none,0
CARA_LO_CHEMBL3887334_IC50_0046,rules_only,none,0
CARA_LO_CHEMBL3887429_IC50_0047,rules_only,none,0
CARA_LO_CHEMBL4477153_IC50_0048,rules_only,none,0
CARA_LO_CHEMBL3887030_Ki_0049,rules_only,none,0
CARA_LO_CHEMBL3888871_Ki_0050,rules_only,none,0
